@id	@lon	@lat
431885276	-6.3406476	53.2794359
431885277	-6.3400449	53.2792956
431885278	-6.3395174	53.2791898
431885280	-6.3383716	53.2793303
431885283	-6.3393087	53.2794718
431885285	-6.3397669	53.2795516
431885287	-6.3405393	53.2797214
431885290	-6.3394108	53.2794905
434138671	-6.3427970	53.2799833
434138672	-6.3416067	53.2792876
434138681	-6.3423423	53.2801911
434138682	-6.3412589	53.2795625
434140854	-6.3419927	53.2803167
434140855	-6.3409627	53.2798344
434140971	-6.3435617	53.2799887
434140972	-6.3428871	53.2803198
434140973	-6.3420717	53.2806688
434141285	-6.3442696	53.2804873
434141286	-6.3427040	53.2811952
434141308	-6.3438958	53.2802455
434141309	-6.3424304	53.2809238
434142103	-6.3419101	53.2790575
434142104	-6.3420348	53.2791153
434142105	-6.3431643	53.2797978
434142198	-6.3426165	53.2789337
434142199	-6.3437641	53.2796489
434142200	-6.3444336	53.2801159
434142201	-6.3447340	53.2803212
434142359	-6.3430424	53.2786177
434142361	-6.3435145	53.2788468
434142383	-6.3435244	53.2784747
434142384	-6.3438123	53.2786125
434142385	-6.3440289	53.2787194
434142386	-6.3441492	53.2787734
440701541	-6.3552087	53.2791972
440701547	-6.3539660	53.2802526
440701549	-6.3530441	53.2804361
440701550	-6.3511516	53.2807800
440701551	-6.3492162	53.2810396
440701552	-6.3535440	53.2803326
440701554	-6.3507360	53.2808306
440701555	-6.3505381	53.2802802
440701556	-6.3517004	53.2806777
440701558	-6.3514446	53.2799836
440701559	-6.3526132	53.2805066
440701560	-6.3523862	53.2797786
440701562	-6.3544679	53.2831918
440701563	-6.3549422	53.2831380
440701564	-6.3504644	53.2845870
440701566	-6.3506970	53.2843578
440701567	-6.3517784	53.2846897
440701568	-6.3520641	53.2846940
440701569	-6.3492967	53.2842207
440701570	-6.3491849	53.2828388
440701571	-6.3480922	53.2838639
440701572	-6.3468883	53.2835007
440701592	-6.3548822	53.2866174
440701594	-6.3534948	53.2865999
440701595	-6.3524624	53.2865649
440701597	-6.3513631	53.2865072
440701598	-6.3503058	53.2864032
440701599	-6.3517825	53.2852183
440701603	-6.3529015	53.2854668
440701604	-6.3496137	53.2850138
440701605	-6.3505313	53.2857294
440701606	-6.3489409	53.2855364
440701608	-6.3474876	53.2853872
440701609	-6.3504648	53.2859936
440701610	-6.3506973	53.2852134
440701611	-6.3507019	53.2851672
440701612	-6.3506008	53.2850876
440701613	-6.3497466	53.2850036
440701616	-6.3443120	53.2854347
440701617	-6.3440817	53.2853564
440701619	-6.3438263	53.2854123
440701620	-6.3451371	53.2851445
440701621	-6.3448440	53.2852021
440701622	-6.3431004	53.2856309
440701624	-6.3434191	53.2854881
440701627	-6.3534219	53.2849443
440701629	-6.3527660	53.2853005
440701630	-6.3522221	53.2852289
440701635	-6.3548672	53.2859242
440701636	-6.3536654	53.2859454
440701638	-6.3468325	53.2837163
440701640	-6.3470617	53.2838113
440701641	-6.3486520	53.2833665
440701643	-6.3476063	53.2829786
440701644	-6.3473292	53.2890224
440701645	-6.3472500	53.2873309
440701647	-6.3482028	53.2872216
440701649	-6.3483868	53.2881358
440701650	-6.3472741	53.2882872
440701652	-6.3415280	53.2895938
440701655	-6.3472795	53.2885993
440701656	-6.3414127	53.2891609
440701657	-6.3463460	53.2886887
440701658	-6.3459794	53.2874846
440701660	-6.3453535	53.2887837
440701661	-6.3450400	53.2876845
440701663	-6.3443938	53.2888755
440701664	-6.3440771	53.2878442
440701666	-6.3434094	53.2889698
440701668	-6.3431265	53.2879967
440701669	-6.3424373	53.2890628
440701673	-6.3411756	53.2881933
440701675	-6.3402941	53.2888521
440726194	-6.3495224	53.2887760
440726195	-6.3499217	53.2894464
440726207	-6.3511134	53.2896708
440726208	-6.3530096	53.2896213
440726209	-6.3537892	53.2895636
440726222	-6.3515003	53.2886307
440726228	-6.3485985	53.2896633
440726248	-6.3454733	53.2896692
441949681	-6.3408551	53.2810660
441949683	-6.3400446	53.2815986
441949690	-6.3404061	53.2812088
441949692	-6.3411186	53.2808563
441949694	-6.3434723	53.2790692
441949696	-6.3442619	53.2794787
441949698	-6.3437441	53.2792102
441949699	-6.3437480	53.2792146
441949701	-6.3443832	53.2791978
441949702	-6.3447517	53.2795448
441949703	-6.3443742	53.2798352
441949704	-6.3427717	53.2786788
441949705	-6.3434464	53.2782072
441949707	-6.3436609	53.2780529
442704260	-6.3303816	53.2824138
442704263	-6.3305250	53.2853661
442704307	-6.3319695	53.2790211
442704308	-6.3322314	53.2790648
442726974	-6.3432828	53.2777017
442726975	-6.3439735	53.2778444
442726976	-6.3443230	53.2780279
442726977	-6.3446573	53.2782288
442726978	-6.3452234	53.2785469
442726979	-6.3437978	53.2782084
442726980	-6.3446232	53.2786856
442726981	-6.3441343	53.2784029
442726982	-6.3450500	53.2788427
442726983	-6.3449809	53.2788892
443507863	-6.3462282	53.2781684
443507864	-6.3456855	53.2785352
443507865	-6.3459372	53.2779050
443507866	-6.3453788	53.2783330
443507867	-6.3456069	53.2785916
443507868	-6.3453080	53.2783941
443507869	-6.3458979	53.2774488
443507870	-6.3467710	53.2781872
443507871	-6.3463369	53.2778201
443507872	-6.3455959	53.2776029
443507873	-6.3448722	53.2780167
443507874	-6.3458350	53.2771137
443507875	-6.3454826	53.2772943
443507876	-6.3445324	53.2778136
443507877	-6.3453615	53.2767563
443507878	-6.3449997	53.2770056
443507879	-6.3441266	53.2776358
443507880	-6.3432142	53.2773301
443507881	-6.3439771	53.2773724
443507882	-6.3428524	53.2775982
443507883	-6.3428445	53.2774147
443507884	-6.3427344	53.2767375
443507885	-6.3427108	53.2765729
443507886	-6.3427108	53.2765258
443507887	-6.3431985	53.2769256
443507888	-6.3445277	53.2769679
443507889	-6.3431591	53.2766622
443507890	-6.3446850	53.2767140
443507891	-6.3448266	53.2767234
443507892	-6.3456864	53.2765678
443507893	-6.3464037	53.2762254
443507894	-6.3461234	53.2763592
443507895	-6.3461269	53.2766882
443507896	-6.3469952	53.2774482
443507897	-6.3465107	53.2765527
443507898	-6.3472406	53.2772300
443507899	-6.3476559	53.2773203
443507900	-6.3474042	53.2774783
443507901	-6.3470078	53.2777755
443975077	-6.3351216	53.2777337
443975078	-6.3360611	53.2784876
443975079	-6.3354379	53.2777519
443975080	-6.3353932	53.2777063
443975081	-6.3355462	53.2786364
443975082	-6.3349454	53.2778796
443975083	-6.3348325	53.2777753
443975084	-6.3351461	53.2787385
443975085	-6.3345381	53.2779891
443975086	-6.3352205	53.2788126
443975087	-6.3344450	53.2778741
443975088	-6.3344626	53.2788116
443975089	-6.3339702	53.2781041
443975090	-6.3345063	53.2788923
443975091	-6.3339345	53.2780400
443975092	-6.3339385	53.2788187
443975093	-6.3335097	53.2781658
443975094	-6.3339623	53.2788662
443975095	-6.3339822	53.2789350
443975096	-6.3334779	53.2781207
443975097	-6.3334183	53.2780566
443975098	-6.3332883	53.2789707
443975099	-6.3329706	53.2782970
443975100	-6.3329558	53.2782406
443975101	-6.3329309	53.2781664
443975102	-6.3333081	53.2790152
443975103	-6.3327672	53.2789232
443975104	-6.3325289	53.2783890
443975105	-6.3328019	53.2789944
443975106	-6.3325091	53.2783059
443975107	-6.3319929	53.2783564
443975108	-6.3320078	53.2784394
443975109	-6.3320971	53.2788965
444612736	-6.3323107	53.2790105
444612737	-6.3367974	53.2781936
444612739	-6.3420839	53.2785173
444612741	-6.3422208	53.2784918
444612742	-6.3399749	53.2803793
444612745	-6.3402459	53.2803068
444612747	-6.3407450	53.2821484
444612749	-6.3424066	53.2815046
444612751	-6.3450813	53.2804771
444612753	-6.3468254	53.2784209
444612755	-6.3487692	53.2771424
444612756	-6.3501905	53.2767606
444612759	-6.3304933	53.2855006
444612761	-6.3304812	53.2854247
458066108	-6.3409716	53.2764786
458066112	-6.3408062	53.2765027
458066115	-6.3408295	53.2765599
458066119	-6.3405683	53.2765979
458066122	-6.3405171	53.2764722
458066126	-6.3407278	53.2764416
458066129	-6.3407121	53.2762377
458066133	-6.3406962	53.2761986
458066136	-6.3408454	53.2761769
458066143	-6.3408644	53.2762234
458066147	-6.3403371	53.2762971
458066151	-6.3402798	53.2761552
458066157	-6.3399795	53.2761985
458066161	-6.3400368	53.2763404
458066166	-6.3412280	53.2761137
458066171	-6.3409579	53.2759965
458066176	-6.3412015	53.2760662
458066179	-6.3409950	53.2760884
458066181	-6.3342798	53.2774701
458066187	-6.3341141	53.2770302
458066193	-6.3326120	53.2772325
458066200	-6.3327777	53.2776724
458220904	-6.3401918	53.2816189
458220906	-6.3403519	53.2816852
458220907	-6.3404123	53.2816493
458220908	-6.3404763	53.2815695
458220909	-6.3416906	53.2813204
458220910	-6.3415548	53.2812785
458220911	-6.3413733	53.2812166
458220912	-6.3401020	53.2815903
460412288	-6.3402421	53.2814035
502468350	-6.3537972	53.2755141
502468356	-6.3543891	53.2756185
508547030	-6.3471727	53.2836958
508547107	-6.3551397	53.2843473
508547118	-6.3546090	53.2839725
508547120	-6.3550051	53.2839288
508547121	-6.3552558	53.2846094
508547126	-6.3552579	53.2846799
508547131	-6.3543575	53.2845177
508547133	-6.3547282	53.2843864
508547135	-6.3543656	53.2847795
508547139	-6.3478636	53.2840216
508547144	-6.3468024	53.2844507
508547146	-6.3472408	53.2846151
508547147	-6.3466711	53.2845627
508547149	-6.3466623	53.2842133
508547151	-6.3473688	53.2839108
508547152	-6.3394402	53.2870643
508547154	-6.3395910	53.2870693
508547156	-6.3401872	53.2873294
508547157	-6.3395035	53.2873954
508547159	-6.3394176	53.2873441
508547161	-6.3395482	53.2874043
508547162	-6.3398531	53.2873872
508547164	-6.3396417	53.2875444
508547166	-6.3395701	53.2872951
508547167	-6.3394194	53.2872901
508547169	-6.3395012	53.2875064
508547171	-6.3389510	53.2875023
508547174	-6.3388747	53.2875159
603028958	-6.3425370	53.2876358
626495278	-6.3311134	53.2756391
662251148	-6.3545624	53.2758696
662251150	-6.3543039	53.2758481
662251151	-6.3544008	53.2758133
662251153	-6.3541767	53.2758777
662251154	-6.3544484	53.2759642
662251155	-6.3544996	53.2759438
662251156	-6.3546508	53.2761989
662251157	-6.3541326	53.2756827
662251170	-6.3536086	53.2760118
662251174	-6.3541362	53.2758894
662251176	-6.3530134	53.2755176
662251187	-6.3529670	53.2755344
662251197	-6.3537051	53.2761807
662251199	-6.3534886	53.2762708
662251202	-6.3536822	53.2761570
662251204	-6.3537467	53.2761307
662251206	-6.3535296	53.2760396
662251207	-6.3538896	53.2761748
662251220	-6.3537397	53.2760562
662251222	-6.3523921	53.2757398
662251224	-6.3525806	53.2756143
662251226	-6.3527558	53.2756166
662251227	-6.3484856	53.2774566
662251228	-6.3478989	53.2777573
662251229	-6.3473916	53.2781477
662251230	-6.3468710	53.2786594
662251231	-6.3462568	53.2793633
662251232	-6.3397950	53.2838211
662251233	-6.3393907	53.2839947
662251234	-6.3388795	53.2841820
662251235	-6.3384322	53.2849124
662251236	-6.3379976	53.2846751
662251238	-6.3377583	53.2848559
662251240	-6.3372198	53.2845956
662251242	-6.3367834	53.2853935
662251244	-6.3364734	53.2851468
662251245	-6.3325836	53.2863570
662251247	-6.3317686	53.2866101
662251249	-6.3322429	53.2865920
662251251	-6.3321598	53.2865025
662251253	-6.3319404	53.2865681
662251255	-6.3320302	53.2866575
662251257	-6.3320202	53.2870649
662251259	-6.3319604	53.2869576
662273915	-6.3525197	53.2750706
662273920	-6.3514702	53.2748920
662273921	-6.3501205	53.2749020
662273924	-6.3522699	53.2755580
662273926	-6.3495277	53.2749160
662273928	-6.3489375	53.2749580
662273931	-6.3471595	53.2779071
662273933	-6.3441863	53.2755150
662273936	-6.3445121	53.2755060
662273938	-6.3442943	53.2761958
662273941	-6.3422258	53.2757251
662301980	-6.3476700	53.2775432
662301981	-6.3432976	53.2778593
662301982	-6.3396082	53.2800862
662301985	-6.3397369	53.2801253
662301986	-6.3398419	53.2801151
662301987	-6.3396324	53.2802483
662301988	-6.3395036	53.2802092
662301989	-6.3395831	53.2804181
662301990	-6.3397068	53.2807563
662301991	-6.3418868	53.2811944
662301992	-6.3425344	53.2814413
662301993	-6.3411193	53.2815570
662301994	-6.3400603	53.2812590
662301995	-6.3391007	53.2802671
668072973	-6.3391512	53.2767489
668072976	-6.3393690	53.2767025
668072979	-6.3395998	53.2767651
668091126	-6.3395501	53.2769233
668091128	-6.3394366	53.2769983
668091129	-6.3392902	53.2770144
668091130	-6.3391648	53.2769662
668091133	-6.3385108	53.2770876
668091134	-6.3378568	53.2773269
668091135	-6.3336658	53.2791266
668091136	-6.3340765	53.2790954
668091137	-6.3342781	53.2790574
668091138	-6.3333784	53.2791400
668091139	-6.3323145	53.2790262
668091140	-6.3326542	53.2791110
668091141	-6.3319764	53.2789525
668091143	-6.3315264	53.2807626
668099393	-6.3348635	53.2830427
668099395	-6.3305612	53.2819890
668099396	-6.3306882	53.2817123
668099399	-6.3354690	53.2848405
668099400	-6.3346874	53.2851159
668099401	-6.3341042	53.2853984
668099403	-6.3302477	53.2845534
668100944	-6.3414206	53.2823119
668100946	-6.3401961	53.2818723
668100947	-6.3403268	53.2819526
668100949	-6.3403790	53.2819749
668100950	-6.3410062	53.2828297
668100951	-6.3408942	53.2829592
668100952	-6.3407262	53.2831288
668100954	-6.3402521	53.2834725
668100955	-6.3371963	53.2828022
668100956	-6.3397258	53.2837113
668100957	-6.3393226	53.2838876
668100958	-6.3387813	53.2840773
668101590	-6.3334463	53.2856650
668101592	-6.3325830	53.2860450
668101593	-6.3315856	53.2863484
668127171	-6.3309682	53.2773005
668127174	-6.3306277	53.2768192
668127177	-6.3313211	53.2789300
668127179	-6.3312933	53.2797608
668127181	-6.3312562	53.2802482
668127182	-6.3310061	53.2808187
668127184	-6.3309320	53.2809793
668127185	-6.3305985	53.2816051
676624931	-6.3409539	53.2830591
676624932	-6.3410452	53.2830088
676624933	-6.3357757	53.2848803
676624934	-6.3357808	53.2847939
676624935	-6.3325483	53.2862687
676624936	-6.3326217	53.2860606
676784915	-6.3314553	53.2883584
705587975	-6.3307530	53.2883618
717548944	-6.3313819	53.2764823
717548946	-6.3311079	53.2764478
717548948	-6.3315426	53.2765749
717548950	-6.3311178	53.2762634
717548951	-6.3389193	53.2746016
718497008	-6.3429000	53.2821259
718497012	-6.3425607	53.2815214
718497018	-6.3369624	53.2845447
718497027	-6.3458405	53.2798450
718497041	-6.3372073	53.2848192
718497043	-6.3379024	53.2844402
718969250	-6.3307629	53.2760052
718969255	-6.3306449	53.2763648
718969259	-6.3304452	53.2756858
718969261	-6.3305484	53.2758346
718969263	-6.3304014	53.2758249
718969264	-6.3305525	53.2759878
718969269	-6.3305423	53.2763939
718969271	-6.3309670	53.2757923
718969272	-6.3305484	53.2758705
718969273	-6.3306555	53.2756807
718969280	-6.3308888	53.2756487
718969281	-6.3307444	53.2758216
718969285	-6.3304041	53.2758721
718969287	-6.3304763	53.2762762
725595762	-6.3309293	53.2865603
725595775	-6.3305680	53.2857572
725595786	-6.3308297	53.2866307
725595789	-6.3303698	53.2854288
725595798	-6.3309293	53.2864357
725595811	-6.3304887	53.2856692
725841315	-6.3529500	53.2755936
727290291	-6.3539101	53.2760668
727300983	-6.3505129	53.2746604
727300984	-6.3399600	53.2760928
727642959	-6.3540595	53.2760279
778133722	-6.3540047	53.2883999
778133725	-6.3550086	53.2882353
778133730	-6.3509043	53.2869754
778133743	-6.3544992	53.2882871
778133745	-6.3545620	53.2883160
778133749	-6.3546451	53.2875604
778133752	-6.3546971	53.2876886
778133755	-6.3526839	53.2885547
778133760	-6.3552192	53.2881967
778133766	-6.3542137	53.2877278
778133767	-6.3526065	53.2885623
778133772	-6.3548819	53.2882170
778133775	-6.3516179	53.2885720
778133776	-6.3519217	53.2870386
778133784	-6.3533414	53.2885014
778133793	-6.3523419	53.2880130
778133796	-6.3522960	53.2885511
778133801	-6.3528946	53.2885468
778133807	-6.3545704	53.2876088
853196267	-6.3351550	53.2854159
913428419	-6.3313846	53.2790170
913428443	-6.3312283	53.2779507
913428491	-6.3303655	53.2852588
913428516	-6.3302761	53.2827269
913428541	-6.3312674	53.2770498
913428555	-6.3315706	53.2790761
913428616	-6.3311727	53.2805255
913721432	-6.3314065	53.2865452
923190999	-6.3311196	53.2766394
943258739	-6.3449618	53.2870341
943258740	-6.3451993	53.2870138
943258742	-6.3451968	53.2869895
943258743	-6.3449572	53.2869863
943258744	-6.3449528	53.2870104
943258745	-6.3449831	53.2870548
943258746	-6.3451541	53.2869487
943258747	-6.3451811	53.2869669
943258748	-6.3410333	53.2877173
943286607	-6.3508547	53.2878603
943286609	-6.3513391	53.2886385
943286617	-6.3509064	53.2882668
943286618	-6.3503909	53.2879574
943286619	-6.3509600	53.2880385
943286620	-6.3494960	53.2895131
943286624	-6.3512952	53.2882236
943286629	-6.3512717	53.2885042
943286635	-6.3511424	53.2878001
943286636	-6.3511132	53.2882401
943286637	-6.3506566	53.2882666
943286638	-6.3508837	53.2879049
943286639	-6.3504250	53.2882617
944916693	-6.3411102	53.2880529
963995631	-6.3525912	53.2749635
966854069	-6.3410461	53.2858490
966854070	-6.3538086	53.2859385
966854071	-6.3527401	53.2854650
966854072	-6.3413354	53.2861739
967958420	-6.3463440	53.2855509
967958422	-6.3421609	53.2874642
967958423	-6.3548935	53.2860611
967958424	-6.3436100	53.2860352
967958425	-6.3425257	53.2857134
967958428	-6.3457551	53.2854954
967958430	-6.3431595	53.2872997
967958431	-6.3430963	53.2850788
967958433	-6.3552792	53.2855414
967958434	-6.3420488	53.2867222
967958435	-6.3445016	53.2869554
967958436	-6.3549499	53.2858120
967958438	-6.3478610	53.2856572
967958441	-6.3529850	53.2864089
967958442	-6.3443496	53.2851095
967958445	-6.3474660	53.2859068
967958446	-6.3432470	53.2864165
967958447	-6.3534608	53.2861314
967958448	-6.3545397	53.2863814
967958452	-6.3430847	53.2861636
967958459	-6.3427018	53.2854358
967958460	-6.3534415	53.2856121
967958462	-6.3492645	53.2861141
967958463	-6.3476892	53.2856473
967958464	-6.3414269	53.2876033
967958468	-6.3440468	53.2861541
967958470	-6.3477378	53.2858592
967958479	-6.3443236	53.2859640
967958480	-6.3530384	53.2859444
967958482	-6.3452593	53.2849311
967958483	-6.3497202	53.2858600
967958485	-6.3456569	53.2859264
967958486	-6.3545015	53.2860667
967958487	-6.3448613	53.2859532
967958496	-6.3438741	53.2871769
967958497	-6.3500079	53.2861299
967958499	-6.3485684	53.2856423
967958500	-6.3435865	53.2872267
967958502	-6.3493885	53.2854936
967958507	-6.3528782	53.2859705
967958509	-6.3411665	53.2875200
967958517	-6.3435920	53.2849002
967958518	-6.3503998	53.2856082
967958519	-6.3427161	53.2862865
967958521	-6.3550901	53.2864716
967958522	-6.3540156	53.2861440
967958523	-6.3447754	53.2849090
967958526	-6.3408278	53.2865107
967958534	-6.3456063	53.2853597
967958535	-6.3430464	53.2857883
967958536	-6.3545052	53.2861495
967958539	-6.3441863	53.2871277
967958540	-6.3501492	53.2862326
967958541	-6.3410746	53.2866429
967958542	-6.3493961	53.2857478
967958552	-6.3449683	53.2853730
967958555	-6.3432660	53.2857163
967958556	-6.3541282	53.2855456
967958557	-6.3415511	53.2865498
967958559	-6.3456192	53.2857822
967958560	-6.3416839	53.2860815
967958561	-6.3522853	53.2859025
967958568	-6.3463620	53.2856925
967958569	-6.3551342	53.2861274
967958570	-6.3426114	53.2858588
967958571	-6.3539730	53.2858217
967958572	-6.3501119	53.2858985
967958573	-6.3424649	53.2855900
967958574	-6.3428576	53.2872282
967958575	-6.3431820	53.2852242
967958579	-6.3535233	53.2858790
967958580	-6.3423658	53.2864991
967958581	-6.3429778	53.2864869
967958584	-6.3497504	53.2854506
967958585	-6.3434718	53.2857685
967958586	-6.3430589	53.2861201
967958588	-6.3452620	53.2845255
967958592	-6.3484208	53.2860291
967958594	-6.3421926	53.2873372
967958595	-6.3435567	53.2859485
967958596	-6.3501386	53.2858219
967958597	-6.3427876	53.2855813
967958598	-6.3431912	53.2871728
967958600	-6.3477732	53.2856577
967958601	-6.3447476	53.2855133
967958605	-6.3433082	53.2851977
967958606	-6.3445539	53.2870649
967958608	-6.3497815	53.2860934
967958609	-6.3481398	53.2856120
967958610	-6.3474945	53.2858278
967958612	-6.3442234	53.2851361
967958613	-6.3502584	53.2855106
967958615	-6.3441578	53.2857282
967958620	-6.3530912	53.2857419
967958621	-6.3433206	53.2863029
967958622	-6.3533280	53.2860681
967958623	-6.3545454	53.2864627
967958626	-6.3545398	53.2858203
967958628	-6.3509566	53.2862877
967958630	-6.3429137	53.2855547
967958633	-6.3535893	53.2856259
967958634	-6.3436206	53.2849486
967958635	-6.3414720	53.2859626
967958637	-6.3491308	53.2860142
967958639	-6.3463748	53.2857339
967958640	-6.3414724	53.2874677
967958645	-6.3442567	53.2860810
967958648	-6.3529170	53.2858294
967958649	-6.3455261	53.2859324
967958650	-6.3463131	53.2853601
967958652	-6.3424843	53.2874135
967958653	-6.3421027	53.2859933
967958658	-6.3422922	53.2866127
967958660	-6.3550143	53.2863726
967958661	-6.3439058	53.2870499
967958663	-6.3546185	53.2857370
967958664	-6.3498949	53.2862012
967958665	-6.3510013	53.2854277
967958678	-6.3444932	53.2861222
967958679	-6.3433037	53.2854557
967958681	-6.3413050	53.2865977
967958683	-6.3448333	53.2868865
967958684	-6.3552725	53.2858003
967958685	-6.3437704	53.2859999
967958687	-6.3513452	53.2861266
967958691	-6.3428414	53.2862599
967958693	-6.3551719	53.2863881
967958694	-6.3540221	53.2860701
967958696	-6.3446492	53.2849355
967958699	-6.3407815	53.2864258
967958701	-6.3539832	53.2864649
967958703	-6.3457431	53.2854010
967958706	-6.3424305	53.2873011
967958707	-6.3436520	53.2861532
967958708	-6.3410388	53.2867437
967958710	-6.3442685	53.2848847
967958713	-6.3415153	53.2866506
967958715	-6.3534349	53.2862307
967958716	-6.3481775	53.2859977
967958718	-6.3524345	53.2859159
967958725	-6.3550697	53.2861357
967958726	-6.3539775	53.2863836
967958728	-6.3429113	53.2873405
967958729	-6.3448250	53.2856538
967958730	-6.3428267	53.2864700
967958731	-6.3478825	53.2859619
967958732	-6.3498919	53.2855481
967958740	-6.3451358	53.2845521
967958742	-6.3456449	53.2858320
967958745	-6.3484493	53.2859501
967958746	-6.3517709	53.2858494
967958748	-6.3432874	53.2862677
967958749	-6.3437033	53.2872061
967958751	-6.3446807	53.2856303
967958757	-6.3433155	53.2852351
967958758	-6.3550838	53.2851325
967958760	-6.3446630	53.2870239
967958763	-6.3495078	53.2861461
967958765	-6.3481131	53.2856886
967958767	-6.3463928	53.2858756
967958768	-6.3436778	53.2852529
967958769	-6.3440909	53.2858452
967958773	-6.3529566	53.2856775
967958775	-6.3452933	53.2846599
967958779	-6.3495788	53.2857624
967958781	-6.3409918	53.2864787
967958785	-6.3419290	53.2863162
967958787	-6.3543765	53.2857390
967958788	-6.3509809	53.2861941
967958791	-6.3445018	53.2847284
967958793	-6.3450385	53.2860181
967958795	-6.3412386	53.2866110
967958796	-6.3492470	53.2853960
967958797	-6.3542285	53.2855985
967958799	-6.3418461	53.2866182
967958800	-6.3434944	53.2849752
967958801	-6.3416267	53.2859845
967958803	-6.3462440	53.2857399
967958805	-6.3417328	53.2875510
967958806	-6.3437468	53.2851294
967958808	-6.3518944	53.2854965
967958810	-6.3461823	53.2853660
967958811	-6.3426868	53.2872574
967958812	-6.3428346	53.2856694
967958817	-6.3419765	53.2860198
967958818	-6.3424174	53.2865861
967958819	-6.3550201	53.2864539
967958821	-6.3441303	53.2871331
967958822	-6.3430294	53.2865740
967958823	-6.3509506	53.2857308
967958824	-6.3448942	53.2859946
967958827	-6.3491172	53.2857931
967958829	-6.3443747	53.2861455
967958830	-6.3481544	53.2859143
967958831	-6.3451899	53.2854214
967958832	-6.3552592	53.2857229
967958834	-6.3542269	53.2857355
967958835	-6.3448611	53.2850544
967958836	-6.3422530	53.2854711
967958840	-6.3542402	53.2863770
967958841	-6.3542818	53.2861522
967958842	-6.3548025	53.2855346
967958843	-6.3441423	53.2849113
967958844	-6.3441061	53.2856346
967958845	-6.3541813	53.2851542
967958846	-6.3482060	53.2859187
967958848	-6.3525551	53.2855822
967958856	-6.3419901	53.2874934
967958857	-6.3550663	53.2860583
967958861	-6.3511225	53.2863031
967958864	-6.3443545	53.2869805
967958865	-6.3551296	53.2858051
967958867	-6.3442924	53.2850126
967958870	-6.3500026	53.2854819
967958876	-6.3539856	53.2849776
967958878	-6.3413678	53.2864082
967958880	-6.3543646	53.2863858
967958882	-6.3519872	53.2858757
967958884	-6.3463011	53.2852656
967958886	-6.3431364	53.2862507
967958889	-6.3420455	53.2858963
967958895	-6.3548392	53.2863770
967958897	-6.3437349	53.2870791
967958900	-6.3445875	53.2848738
967958902	-6.3508589	53.2860831
967958904	-6.3432465	53.2853587
967958906	-6.3534151	53.2857133
967958909	-6.3435801	53.2851207
967958926	-6.3446879	53.2869114
967958929	-6.3495382	53.2860620
967958932	-6.3475211	53.2856264
967958936	-6.3462621	53.2858815
967958939	-6.3532532	53.2863251
967958941	-6.3440984	53.2862412
967958943	-6.3438326	53.2852748
967958944	-6.3531308	53.2855901
967958951	-6.3451672	53.2846865
967958953	-6.3495521	53.2858391
967958956	-6.3424172	53.2874204
967958959	-6.3448097	53.2858595
967958961	-6.3418828	53.2862314
967958964	-6.3484002	53.2856214
967958966	-6.3446565	53.2847503
967958972	-6.3449716	53.2861351
967958976	-6.3412029	53.2867118
967958977	-6.3444521	53.2862860
967958980	-6.3442113	53.2847878
967958983	-6.3434157	53.2872559
967958988	-6.3492204	53.2854727
967958990	-6.3542511	53.2852002
967958991	-6.3419714	53.2865916
967958993	-6.3437063	53.2850941
967958996	-6.3440248	53.2863548
967958998	-6.3414006	53.2867709
967958999	-6.3502317	53.2855872
967959000	-6.3453283	53.2848076
967959001	-6.3521016	53.2855153
967959003	-6.3429893	53.2856913
967959004	-6.3427405	53.2873697
967959005	-6.3546734	53.2861467
967959008	-6.3448766	53.2857425
967959009	-6.3428783	53.2865570
967959010	-6.3482895	53.2856875
967959011	-6.3492280	53.2857269
967959012	-6.3445706	53.2862627
967959013	-6.3480447	53.2859828
967959014	-6.3451405	53.2853370
967959015	-6.3547328	53.2852230
967959020	-6.3456072	53.2856878
967959024	-6.3490212	53.2860827
967959025	-6.3529721	53.2861828
967959027	-6.3552940	53.2861201
967959028	-6.3541458	53.2858175
967959029	-6.3424077	53.2854930
967959030	-6.3542459	53.2864583
967959031	-6.3542882	53.2860783
967959032	-6.3534969	53.2859802
967959037	-6.3548601	53.2858155
967959038	-6.3436266	53.2857355
967959040	-6.3452048	53.2844285
967959041	-6.3457260	53.2855874
967959042	-6.3462132	53.2855568
967959044	-6.3420218	53.2873664
967959045	-6.3548105	53.2861398
967959049	-6.3437170	53.2859132
967959050	-6.3423996	53.2857400
967959051	-6.3420931	53.2862842
967959057	-6.3511468	53.2862096
967959059	-6.3499705	53.2858010
967959061	-6.3456243	53.2855014
967959073	-6.3430204	53.2872020
967959076	-6.3432510	53.2851007
967959077	-6.3533491	53.2859664
967959079	-6.3418977	53.2867052
967959080	-6.3444069	53.2870900
967959081	-6.3549405	53.2857246
967959082	-6.3479717	53.2855911
967959084	-6.3529850	53.2863251
967959094	-6.3441663	53.2850391
967959095	-6.3500903	53.2854897
967959097	-6.3543778	53.2849723
967959098	-6.3433722	53.2863900
967959100	-6.3533021	53.2861675
967959102	-6.3413216	53.2863234
967959105	-6.3543703	53.2864672
967959108	-6.3432100	53.2861371
967959122	-6.3548450	53.2864583
967959127	-6.3447422	53.2848957
967959130	-6.3428566	53.2854577
967959132	-6.3494725	53.2855040
967959133	-6.3434012	53.2853806
967959135	-6.3535629	53.2857271
967959150	-6.3492930	53.2860351
